region_id,dow,hour,traffic_share
653700,6,11,0.008762
653700,6,12,0.008440
653700,6,13,0.007974
653700,6,14,0.007616
653700,6,15,0.007287
653700,6,16,0.006904
653700,6,17,0.006508
653700,6,18,0.006046
653700,6,19,0.005448
653700,6,20,0.004699
653700,6,21,0.003811
653700,6,22,0.002724
653700,6,23,0.001712
653700,7,0,0.000972
653700,7,1,0.000640
653700,7,2,0.000448
653700,7,3,0.000452
653700,7,4,0.000688
653700,7,5,0.001329
653700,7,6,0.002709
653700,7,7,0.004732
653700,7,8,0.006853
653700,7,9,0.007924
653700,7,10,0.008576
653700,7,11,0.008472
653700,7,12,0.008289
653700,7,13,0.008032
653700,7,14,0.007705
653700,7,15,0.007546
653700,7,16,0.007454
653700,7,17,0.007017
653700,7,18,0.006641
653700,7,19,0.006097
653700,7,20,0.005240
653700,7,21,0.004415
653700,7,22,0.003032
653700,7,23,0.001812
649820,1,0,0.002252
649820,1,1,0.001344
649820,1,2,0.000726
649820,1,3,0.000489
649820,1,4,0.000427
649820,1,5,0.000512
649820,1,6,0.001019
649820,1,7,0.002283
649820,1,8,0.004438
649820,1,9,0.007110
649820,1,10,0.009619
649820,1,11,0.010337
649820,1,12,0.010340
649820,1,13,0.010320
649820,1,14,0.010163
649820,1,15,0.009777
649820,1,16,0.009627
649820,1,17,0.009065
649820,1,18,0.008832
649820,1,19,0.010067
649820,1,20,0.009340
649820,1,21,0.008328
649820,1,22,0.006441
649820,1,23,0.004610
649820,2,0,0.002801
649820,2,1,0.001599
649820,2,2,0.000862
649820,2,3,0.000591
649820,2,4,0.000498
649820,2,5,0.000656
649820,2,6,0.001428
649820,2,7,0.002975
649820,2,8,0.005414
649820,2,9,0.009175
649820,2,10,0.011792
649820,2,11,0.012374
649820,2,12,0.012602
649820,2,13,0.012508
649820,2,14,0.012416
649820,2,15,0.012116
649820,2,16,0.011666
649820,2,17,0.011512
649820,2,18,0.010776
649820,2,19,0.008433
649820,2,20,0.007593
649820,2,21,0.006743
649820,2,22,0.005628
649820,2,23,0.003839
649820,3,0,0.002483
649820,3,1,0.001332
649820,3,2,0.000715
649820,3,3,0.000479
649820,3,4,0.000377
649820,3,5,0.000560
649820,3,6,0.001167
649820,3,7,0.002341
649820,3,8,0.004569
649820,3,9,0.007458
649820,3,10,0.009839
649820,3,11,0.010247
649820,3,12,0.010328
649820,3,13,0.010463
649820,3,14,0.010094
649820,3,15,0.009800
649820,3,16,0.010017
649820,3,17,0.009059
649820,3,18,0.009013
649820,3,19,0.008407
649820,3,20,0.007951
649820,3,21,0.007084
649820,3,22,0.005484
649820,3,23,0.004097
649820,4,0,0.002527
649820,4,1,0.001252
649820,4,2,0.000723
649820,4,3,0.000518
649820,4,4,0.000411
649820,4,5,0.000574
649820,4,6,0.001260
649820,4,7,0.002460
649820,4,8,0.004607
649820,4,9,0.007710
649820,4,10,0.009159
649820,4,11,0.009987
649820,4,12,0.010155
649820,4,13,0.010225
649820,4,14,0.010132
649820,4,15,0.009887
649820,4,16,0.009743
649820,4,17,0.009078
649820,4,18,0.008586
649820,4,19,0.008210
649820,4,20,0.007486
649820,4,21,0.006556
649820,4,22,0.005552
649820,4,23,0.004147
649820,5,0,0.002459
649820,5,1,0.001305
649820,5,2,0.000673
649820,5,3,0.000455
649820,5,4,0.000443
649820,5,5,0.000543
649820,5,6,0.001182
649820,5,7,0.002232
649820,5,8,0.004379
649820,5,9,0.007506
649820,5,10,0.009417
649820,5,11,0.009689
649820,5,12,0.009569
649820,5,13,0.010055
649820,5,14,0.010117
649820,5,15,0.009354
649820,5,16,0.009186
649820,5,17,0.008710
649820,5,18,0.008443
649820,5,19,0.007790
649820,5,20,0.007396
649820,5,21,0.006570
649820,5,22,0.005353
649820,5,23,0.003786
649820,6,0,0.002196
649820,6,1,0.001308
649820,6,2,0.000727
649820,6,3,0.000460
649820,6,4,0.000419
649820,6,5,0.000583
649820,6,6,0.001011
649820,6,7,0.002257
649820,6,8,0.004328
649820,6,9,0.006922
649820,6,10,0.009356
649820,6,11,0.009962
649820,6,12,0.010147
649820,6,13,0.010035
649820,6,14,0.009695
649820,6,15,0.009573
649820,6,16,0.009255
649820,6,17,0.008810
649820,6,18,0.007912
649820,6,19,0.008094
649820,6,20,0.007513
649820,6,21,0.006705
649820,6,22,0.005540
649820,6,23,0.003856
649820,7,0,0.002358
649820,7,1,0.001456
649820,7,2,0.000746
649820,7,3,0.000451
649820,7,4,0.000393
649820,7,5,0.000548
649820,7,6,0.000952
649820,7,7,0.002066
649820,7,8,0.004027
649820,7,9,0.006416
649820,7,10,0.008675
649820,7,11,0.009342
649820,7,12,0.009506
649820,7,13,0.009529
649820,7,14,0.009272
649820,7,15,0.009071
649820,7,16,0.008648
649820,7,17,0.008128
649820,7,18,0.007766
649820,7,19,0.007765
649820,7,20,0.007207
649820,7,21,0.006192
649820,7,22,0.004953
649820,7,23,0.003489
654860,1,0,0.002051
654860,1,1,0.001024
654860,1,2,0.000603
654860,1,3,0.000403
654860,1,4,0.000342
654860,1,5,0.000467
654860,1,6,0.001070
654860,1,7,0.002184
654860,1,8,0.004440
654860,1,9,0.008088
654860,1,10,0.010664
654860,1,11,0.011354
654860,1,12,0.011937
654860,1,13,0.011584
654860,1,14,0.011060
654860,1,15,0.010298
654860,1,16,0.010296
654860,1,17,0.009643
654860,1,18,0.009126
654860,1,19,0.010781
654860,1,20,0.010095
654860,1,21,0.008127
654860,1,22,0.006968
654860,1,23,0.005027
654860,2,0,0.002816
654860,2,1,0.001379
654860,2,2,0.000800
654860,2,3,0.000627
654860,2,4,0.000465
654860,2,5,0.000685
654860,2,6,0.001358
654860,2,7,0.002829
654860,2,8,0.005623
654860,2,9,0.010349
654860,2,10,0.013490
654860,2,11,0.013704
654860,2,12,0.014235
654860,2,13,0.013812
654860,2,14,0.013637
654860,2,15,0.013220
654860,2,16,0.012706
654860,2,17,0.011631
654860,2,18,0.011291
654860,2,19,0.008413
654860,2,20,0.007466
654860,2,21,0.006591
654860,2,22,0.005732
654860,2,23,0.004113
654860,3,0,0.002348
654860,3,1,0.001142
654860,3,2,0.000591
654860,3,3,0.000478
654860,3,4,0.000399
654860,3,5,0.000573
654860,3,6,0.001102
654860,3,7,0.002375
654860,3,8,0.004658
654860,3,9,0.008282
654860,3,10,0.010395
654860,3,11,0.011386
654860,3,12,0.011532
654860,3,13,0.011428
654860,3,14,0.010995
654860,3,15,0.010809
654860,3,16,0.010021
654860,3,17,0.009578
654860,3,18,0.009083
654860,3,19,0.008382
654860,3,20,0.007819
654860,3,21,0.006825
654860,3,22,0.005708
654860,3,23,0.003708
654860,4,0,0.002202
654860,4,1,0.001075
654860,4,2,0.000601
654860,4,3,0.000384
654860,4,4,0.000341
654860,4,5,0.000472
654860,4,6,0.001085
654860,4,7,0.002305
654860,4,8,0.004607
654860,4,9,0.007996
654860,4,10,0.009907
654860,4,11,0.010875
654860,4,12,0.010999
654860,4,13,0.010962
654860,4,14,0.010402
654860,4,15,0.010412
654860,4,16,0.010267
654860,4,17,0.009515
654860,4,18,0.008926
654860,4,19,0.008462
654860,4,20,0.007613
654860,4,21,0.006536
654860,4,22,0.005426
654860,4,23,0.003803
654860,5,0,0.002236
654860,5,1,0.001151
654860,5,2,0.000644
654860,5,3,0.000366
654860,5,4,0.000392
654860,5,5,0.000558
654860,5,6,0.001128
654860,5,7,0.002401
654860,5,8,0.004741
654860,5,9,0.008032
654860,5,10,0.010121
654860,5,11,0.010615
654860,5,12,0.010521
654860,5,13,0.010102
654860,5,14,0.010264
654860,5,15,0.009510
654860,5,16,0.009048
654860,5,17,0.008511
654860,5,18,0.007842
654860,5,19,0.007700
654860,5,20,0.006778
654860,5,21,0.005784
654860,5,22,0.004757
654860,5,23,0.003399
654860,6,0,0.002070
654860,6,1,0.001168
654860,6,2,0.000641
654860,6,3,0.000457
654860,6,4,0.000354
654860,6,5,0.000521
654860,6,6,0.000938
654860,6,7,0.001939
654860,6,8,0.003767
654860,6,9,0.006505
654860,6,10,0.008656
654860,6,11,0.009400
654860,6,12,0.008958
654860,6,13,0.008489
654860,6,14,0.008408
654860,6,15,0.008013
654860,6,16,0.007534
654860,6,17,0.007203
654860,6,18,0.006671
654860,6,19,0.005997
654860,6,20,0.005782
654860,6,21,0.005148
654860,6,22,0.004260
654860,6,23,0.003150
654860,7,0,0.002016
654860,7,1,0.001050
654860,7,2,0.000567
654860,7,3,0.000393
654860,7,4,0.000301
654860,7,5,0.000437
654860,7,6,0.000767
654860,7,7,0.001561
654860,7,8,0.003068
654860,7,9,0.005491
654860,7,10,0.007846
654860,7,11,0.008532
654860,7,12,0.008834
654860,7,13,0.008732
654860,7,14,0.008553
654860,7,15,0.008508
654860,7,16,0.008038
654860,7,17,0.007751
654860,7,18,0.007612
654860,7,19,0.006998
654860,7,20,0.006655
654860,7,21,0.005825
654860,7,22,0.004957
654860,7,23,0.003485
655190,1,0,0.001852
655190,1,1,0.001038
655190,1,2,0.000614
655190,1,3,0.000465
655190,1,4,0.000373
655190,1,5,0.000576
655190,1,6,0.001193
655190,1,7,0.002480
655190,1,8,0.005436
655190,1,9,0.008381
655190,1,10,0.010428
655190,1,11,0.011061
655190,1,12,0.010909
655190,1,13,0.010797
655190,1,14,0.010762
655190,1,15,0.010181
655190,1,16,0.009910
655190,1,17,0.009331
655190,1,18,0.008667
655190,1,19,0.010001
655190,1,20,0.008991
655190,1,21,0.007853
655190,1,22,0.006134
655190,1,23,0.004157
655190,2,0,0.002328
655190,2,1,0.001289
655190,2,2,0.000734
655190,2,3,0.000476
655190,2,4,0.000473
655190,2,5,0.000785
655190,2,6,0.001633
655190,2,7,0.003320
655190,2,8,0.006639
655190,2,9,0.010494
655190,2,10,0.012928
655190,2,11,0.013572
655190,2,12,0.013512
655190,2,13,0.013450
655190,2,14,0.013204
655190,2,15,0.012976
655190,2,16,0.012251
655190,2,17,0.011380
655190,2,18,0.011067
655190,2,19,0.008280
655190,2,20,0.007461
655190,2,21,0.006554
655190,2,22,0.005122
655190,2,23,0.003503
655190,3,0,0.002005
655190,3,1,0.001051
655190,3,2,0.000591
655190,3,3,0.000425
655190,3,4,0.000407
655190,3,5,0.000637
655190,3,6,0.001317
655190,3,7,0.002632
655190,3,8,0.005457
655190,3,9,0.008341
655190,3,10,0.010266
655190,3,11,0.010891
655190,3,12,0.011074
655190,3,13,0.010974
655190,3,14,0.010859
655190,3,15,0.010506
655190,3,16,0.010077
655190,3,17,0.009287
655190,3,18,0.008797
655190,3,19,0.008204
655190,3,20,0.007580
655190,3,21,0.006512
655190,3,22,0.005207
655190,3,23,0.003426
655190,4,0,0.002028
655190,4,1,0.001042
655190,4,2,0.000626
655190,4,3,0.000426
655190,4,4,0.000413
655190,4,5,0.000629
655190,4,6,0.001352
655190,4,7,0.002717
655190,4,8,0.005388
655190,4,9,0.008533
655190,4,10,0.009944
655190,4,11,0.010525
655190,4,12,0.010620
655190,4,13,0.010531
655190,4,14,0.010412
655190,4,15,0.010100
655190,4,16,0.009638
655190,4,17,0.009025
655190,4,18,0.008549
655190,4,19,0.008136
655190,4,20,0.007248
655190,4,21,0.006229
655190,4,22,0.005038
655190,4,23,0.003446
655190,5,0,0.001946
655190,5,1,0.001070
655190,5,2,0.000598
655190,5,3,0.000424
655190,5,4,0.000414
655190,5,5,0.000620
655190,5,6,0.001256
655190,5,7,0.002689
655190,5,8,0.005148
655190,5,9,0.008121
655190,5,10,0.009977
655190,5,11,0.010165
655190,5,12,0.010022
655190,5,13,0.009883
655190,5,14,0.009772
655190,5,15,0.009462
655190,5,16,0.009042
655190,5,17,0.008489
655190,5,18,0.008049
655190,5,19,0.007540
655190,5,20,0.006767
655190,5,21,0.005761
655190,5,22,0.004584
655190,5,23,0.003211
655190,6,0,0.001864
655190,6,1,0.001067
655190,6,2,0.000607
655190,6,3,0.000384
655190,6,4,0.000358
655190,6,5,0.000591
655190,6,6,0.001156
655190,6,7,0.002347
655190,6,8,0.004720
655190,6,9,0.007522
655190,6,10,0.009130
655190,6,11,0.009714
655190,6,12,0.009614
655190,6,13,0.009529
655190,6,14,0.009352
655190,6,15,0.008925
655190,6,16,0.008771
655190,6,17,0.008128
655190,6,18,0.007676
655190,6,19,0.006900
655190,6,20,0.006185
655190,6,21,0.005460
655190,6,22,0.004314
655190,6,23,0.003092
655190,7,0,0.001853
655190,7,1,0.001041
655190,7,2,0.000622
655190,7,3,0.000437
655190,7,4,0.000384
655190,7,5,0.000540
655190,7,6,0.000967
655190,7,7,0.002091
655190,7,8,0.004218
655190,7,9,0.006742
655190,7,10,0.008616
655190,7,11,0.009394
655190,7,12,0.009355
655190,7,13,0.009473
655190,7,14,0.008996
655190,7,15,0.008896
655190,7,16,0.008328
655190,7,17,0.007976
655190,7,18,0.007463
655190,7,19,0.006750
655190,7,20,0.006046
655190,7,21,0.005575
655190,7,22,0.004515
655190,7,23,0.003164
656520,1,0,0.001808
656520,1,1,0.000972
656520,1,2,0.000605
656520,1,3,0.000332
656520,1,4,0.000371
656520,1,5,0.000575
656520,1,6,0.001235
656520,1,7,0.002492
656520,1,8,0.005387
656520,1,9,0.008472
656520,1,10,0.010581
656520,1,11,0.011373
656520,1,12,0.011488
656520,1,13,0.011038
656520,1,14,0.010772
656520,1,15,0.010604
656520,1,16,0.009954
656520,1,17,0.009551
656520,1,18,0.009192
656520,1,19,0.010521
656520,1,20,0.009149
656520,1,21,0.007886
656520,1,22,0.006566
656520,1,23,0.004210
656520,2,0,0.002395
656520,2,1,0.001155
656520,2,2,0.000622
656520,2,3,0.000493
656520,2,4,0.000552
656520,2,5,0.000795
656520,2,6,0.001708
656520,2,7,0.003590
656520,2,8,0.007016
656520,2,9,0.011220
656520,2,10,0.012913
656520,2,11,0.013760
656520,2,12,0.013711
656520,2,13,0.013134
656520,2,14,0.012614
656520,2,15,0.012599
656520,2,16,0.011935
656520,2,17,0.011453
656520,2,18,0.010895
656520,2,19,0.008336
656520,2,20,0.007478
656520,2,21,0.006393
656520,2,22,0.005250
656520,2,23,0.003623
656520,3,0,0.002064
656520,3,1,0.001034
656520,3,2,0.000554
656520,3,3,0.000387
656520,3,4,0.000401
656520,3,5,0.000667
656520,3,6,0.001384
656520,3,7,0.002816
656520,3,8,0.005878
656520,3,9,0.009048
656520,3,10,0.010541
656520,3,11,0.010694
656520,3,12,0.010753
656520,3,13,0.010863
656520,3,14,0.010909
656520,3,15,0.010258
656520,3,16,0.009623
656520,3,17,0.009233
656520,3,18,0.008994
656520,3,19,0.008114
656520,3,20,0.007582
656520,3,21,0.006619
656520,3,22,0.005041
656520,3,23,0.003438
656520,4,0,0.001980
656520,4,1,0.000925
656520,4,2,0.000560
656520,4,3,0.000375
656520,4,4,0.000371
656520,4,5,0.000616
656520,4,6,0.001357
656520,4,7,0.002578
656520,4,8,0.005259
656520,4,9,0.008497
656520,4,10,0.010054
656520,4,11,0.010380
656520,4,12,0.010950
656520,4,13,0.010734
656520,4,14,0.010636
656520,4,15,0.010535
656520,4,16,0.009870
656520,4,17,0.009421
656520,4,18,0.008820
656520,4,19,0.008475
656520,4,20,0.007540
656520,4,21,0.006443
656520,4,22,0.004994
656520,4,23,0.003509
656520,5,0,0.001915
656520,5,1,0.001037
656520,5,2,0.000629
656520,5,3,0.000409
656520,5,4,0.000355
656520,5,5,0.000665
656520,5,6,0.001336
656520,5,7,0.002665
656520,5,8,0.005396
656520,5,9,0.008668
656520,5,10,0.010237
656520,5,11,0.010601
656520,5,12,0.010660
656520,5,13,0.010290
656520,5,14,0.010079
656520,5,15,0.009939
656520,5,16,0.009083
656520,5,17,0.008736
656520,5,18,0.008339
656520,5,19,0.007528
656520,5,20,0.006545
656520,5,21,0.005607
656520,5,22,0.004687
656520,5,23,0.003022
656520,6,0,0.001778
656520,6,1,0.001026
656520,6,2,0.000611
656520,6,3,0.000373
656520,6,4,0.000398
656520,6,5,0.000614
656520,6,6,0.001111
656520,6,7,0.002285
656520,6,8,0.004480
656520,6,9,0.007273
656520,6,10,0.009119
656520,6,11,0.009380
656520,6,12,0.009055
656520,6,13,0.008945
656520,6,14,0.008680
656520,6,15,0.008378
656520,6,16,0.007940
656520,6,17,0.007514
656520,6,18,0.007196
656520,6,19,0.006398
656520,6,20,0.005717
656520,6,21,0.005276
656520,6,22,0.004048
656520,6,23,0.002863
656520,7,0,0.001800
656520,7,1,0.000962
656520,7,2,0.000555
656520,7,3,0.000356
656520,7,4,0.000370
656520,7,5,0.000467
656520,7,6,0.000988
656520,7,7,0.002097
656520,7,8,0.004228
656520,7,9,0.006743
656520,7,10,0.008533
656520,7,11,0.009030
656520,7,12,0.009046
656520,7,13,0.009017
656520,7,14,0.008652
656520,7,15,0.008469
656520,7,16,0.008436
656520,7,17,0.007833
656520,7,18,0.007023
656520,7,19,0.006626
656520,7,20,0.006147
656520,7,21,0.005417
656520,7,22,0.004732
656520,7,23,0.003034
650130,1,0,0.001592
650130,1,1,0.000863
650130,1,2,0.000513
650130,1,3,0.000385
650130,1,4,0.000438
650130,1,5,0.000738
650130,1,6,0.001514
650130,1,7,0.003127
650130,1,8,0.006318
650130,1,9,0.009217
650130,1,10,0.011003
650130,1,11,0.011536
650130,1,12,0.011298
650130,1,13,0.011232
650130,1,14,0.011046
650130,1,15,0.010562
650130,1,16,0.010181
650130,1,17,0.009503
650130,1,18,0.008878
650130,1,19,0.010167
650130,1,20,0.008981
650130,1,21,0.007582
650130,1,22,0.006033
650130,1,23,0.003967
650130,2,0,0.002134
650130,2,1,0.001143
650130,2,2,0.000677
650130,2,3,0.000510
650130,2,4,0.000571
650130,2,5,0.000990
650130,2,6,0.002149
650130,2,7,0.004196
650130,2,8,0.008144
650130,2,9,0.011865
650130,2,10,0.013870
650130,2,11,0.014135
650130,2,12,0.014022
650130,2,13,0.013834
650130,2,14,0.013498
650130,2,15,0.013185
650130,2,16,0.012467
650130,2,17,0.011675
650130,2,18,0.011238
650130,2,19,0.008539
650130,2,20,0.007566
650130,2,21,0.006310
650130,2,22,0.004999
650130,2,23,0.003305
650130,3,0,0.001823
650130,3,1,0.000962
650130,3,2,0.000565
650130,3,3,0.000444
650130,3,4,0.000483
650130,3,5,0.000850
650130,3,6,0.001804
650130,3,7,0.003433
650130,3,8,0.006723
650130,3,9,0.009619
650130,3,10,0.011111
650130,3,11,0.011326
650130,3,12,0.011301
650130,3,13,0.011209
650130,3,14,0.010948
650130,3,15,0.010541
650130,3,16,0.009848
650130,3,17,0.009148
650130,3,18,0.008753
650130,3,19,0.008262
650130,3,20,0.007375
650130,3,21,0.006284
650130,3,22,0.004889
650130,3,23,0.003219
650130,4,0,0.001768
650130,4,1,0.000938
650130,4,2,0.000547
650130,4,3,0.000413
650130,4,4,0.000460
650130,4,5,0.000854
650130,4,6,0.001734
650130,4,7,0.003366
650130,4,8,0.006348
650130,4,9,0.009223
650130,4,10,0.010560
650130,4,11,0.010950
650130,4,12,0.011042
650130,4,13,0.010844
650130,4,14,0.010658
650130,4,15,0.010312
650130,4,16,0.009950
650130,4,17,0.009133
650130,4,18,0.008664
650130,4,19,0.007967
650130,4,20,0.007174
650130,4,21,0.006125
650130,4,22,0.004771
650130,4,23,0.003185
650130,5,0,0.001748
650130,5,1,0.000910
650130,5,2,0.000522
650130,5,3,0.000401
650130,5,4,0.000471
650130,5,5,0.000810
650130,5,6,0.001670
650130,5,7,0.003227
650130,5,8,0.006093
650130,5,9,0.008946
650130,5,10,0.010315
650130,5,11,0.010519
650130,5,12,0.010388
650130,5,13,0.010238
650130,5,14,0.009894
650130,5,15,0.009535
650130,5,16,0.008942
650130,5,17,0.008268
650130,5,18,0.007721
650130,5,19,0.007033
650130,5,20,0.006129
650130,5,21,0.005268
650130,5,22,0.004169
650130,5,23,0.002796
650130,6,0,0.001636
650130,6,1,0.000919
650130,6,2,0.000548
650130,6,3,0.000385
650130,6,4,0.000444
650130,6,5,0.000716
650130,6,6,0.001403
650130,6,7,0.002719
650130,6,8,0.005014
650130,6,9,0.007465
650130,6,10,0.008842
650130,6,11,0.009100
650130,6,12,0.008828
650130,6,13,0.008732
650130,6,14,0.008326
650130,6,15,0.007945
650130,6,16,0.007508
650130,6,17,0.006926
650130,6,18,0.006531
650130,6,19,0.005925
650130,6,20,0.005390
650130,6,21,0.004552
650130,6,22,0.003710
650130,6,23,0.002606
650130,7,0,0.001575
650130,7,1,0.000893
650130,7,2,0.000527
650130,7,3,0.000392
650130,7,4,0.000371
650130,7,5,0.000572
650130,7,6,0.001095
650130,7,7,0.002211
650130,7,8,0.004159
650130,7,9,0.006360
650130,7,10,0.007950
650130,7,11,0.008293
650130,7,12,0.008190
650130,7,13,0.008293
650130,7,14,0.007922
650130,7,15,0.007634
650130,7,16,0.007463
650130,7,17,0.007184
650130,7,18,0.006827
650130,7,19,0.006447
650130,7,20,0.005843
650130,7,21,0.005071
650130,7,22,0.004130
650130,7,23,0.002812
656890,1,0,0.002062
656890,1,1,0.001117
656890,1,2,0.000657
656890,1,3,0.000449
656890,1,4,0.000387
656890,1,5,0.000509
656890,1,6,0.001083
656890,1,7,0.002099
656890,1,8,0.004461
656890,1,9,0.007912
656890,1,10,0.010405
656890,1,11,0.011659
656890,1,12,0.011522
656890,1,13,0.011603
656890,1,14,0.010993
656890,1,15,0.010855
656890,1,16,0.010635
656890,1,17,0.009663
656890,1,18,0.009117
656890,1,19,0.010740
656890,1,20,0.010013
656890,1,21,0.008374
656890,1,22,0.006903
656890,1,23,0.004865
656890,2,0,0.003007
656890,2,1,0.001620
656890,2,2,0.000915
656890,2,3,0.000645
656890,2,4,0.000556
656890,2,5,0.000761
656890,2,6,0.001486
656890,2,7,0.002933
656890,2,8,0.005850
656890,2,9,0.010167
656890,2,10,0.013328
656890,2,11,0.013994
656890,2,12,0.014398
656890,2,13,0.014036
656890,2,14,0.013814
656890,2,15,0.013642
656890,2,16,0.012719
656890,2,17,0.011837
656890,2,18,0.011409
656890,2,19,0.008447
656890,2,20,0.007619
656890,2,21,0.006705
656890,2,22,0.005738
656890,2,23,0.004035
656890,3,0,0.002274
656890,3,1,0.001245
656890,3,2,0.000695
656890,3,3,0.000486
656890,3,4,0.000421
656890,3,5,0.000571
656890,3,6,0.001230
656890,3,7,0.002373
656890,3,8,0.004730
656890,3,9,0.008305
656890,3,10,0.010643
656890,3,11,0.011193
656890,3,12,0.011527
656890,3,13,0.010948
656890,3,14,0.010508
656890,3,15,0.010466
656890,3,16,0.010110
656890,3,17,0.009569
656890,3,18,0.008861
656890,3,19,0.008491
656890,3,20,0.007874
656890,3,21,0.006619
656890,3,22,0.005586
656890,3,23,0.003901
656890,4,0,0.002278
656890,4,1,0.001140
656890,4,2,0.000619
656890,4,3,0.000482
656890,4,4,0.000432
656890,4,5,0.000559
656890,4,6,0.001181
656890,4,7,0.002367
656890,4,8,0.004621
656890,4,9,0.007908
656890,4,10,0.009776
656890,4,11,0.010993
656890,4,12,0.011272
656890,4,13,0.010910
656890,4,14,0.010693
656890,4,15,0.010366
656890,4,16,0.010164
656890,4,17,0.009412
656890,4,18,0.008708
656890,4,19,0.008386
656890,4,20,0.007872
656890,4,21,0.006614
656890,4,22,0.005430
656890,4,23,0.004031
656890,5,0,0.002283
656890,5,1,0.001172
656890,5,2,0.000738
656890,5,3,0.000470
656890,5,4,0.000459
656890,5,5,0.000577
656890,5,6,0.001189
656890,5,7,0.002360
656890,5,8,0.004609
656890,5,9,0.007845
656890,5,10,0.010021
656890,5,11,0.010734
656890,5,12,0.010466
656890,5,13,0.010315
656890,5,14,0.010182
656890,5,15,0.009867
656890,5,16,0.009123
656890,5,17,0.008527
656890,5,18,0.007916
656890,5,19,0.007335
656890,5,20,0.006704
656890,5,21,0.005787
656890,5,22,0.004753
656890,5,23,0.003473
656890,6,0,0.002151
656890,6,1,0.001197
656890,6,2,0.000625
656890,6,3,0.000443
656890,6,4,0.000402
656890,6,5,0.000505
656890,6,6,0.000935
656890,6,7,0.001970
656890,6,8,0.003671
656890,6,9,0.006257
656890,6,10,0.008489
656890,6,11,0.008961
656890,6,12,0.009039
656890,6,13,0.008838
656890,6,14,0.008214
656890,6,15,0.008221
656890,6,16,0.007892
656890,6,17,0.007259
656890,6,18,0.007032
656890,6,19,0.006240
656890,6,20,0.005879
656890,6,21,0.004993
656890,6,22,0.004137
656890,6,23,0.003145
656890,7,0,0.001840
656890,7,1,0.001162
656890,7,2,0.000641
656890,7,3,0.000496
656890,7,4,0.000368
656890,7,5,0.000382
656890,7,6,0.000785
656890,7,7,0.001626
656890,7,8,0.002996
656890,7,9,0.005205
656890,7,10,0.007384
656890,7,11,0.008327
656890,7,12,0.008644
656890,7,13,0.008516
656890,7,14,0.008432
656890,7,15,0.008204
656890,7,16,0.007835
656890,7,17,0.007418
656890,7,18,0.006854
656890,7,19,0.006788
656890,7,20,0.006261
656890,7,21,0.005600
656890,7,22,0.004759
656890,7,23,0.003494
657310,1,0,0.000633
657310,1,1,0.000550
657310,1,2,0.000844
657310,1,3,0.001615
657310,1,4,0.003355
657310,1,5,0.006567
657310,1,6,0.009004
657310,1,7,0.010455
657310,1,8,0.011011
657310,1,9,0.011346
657310,1,10,0.011186
657310,1,11,0.010996
657310,1,12,0.010597
657310,1,13,0.010132
657310,1,14,0.009697
657310,1,15,0.009294
657310,1,16,0.008618
657310,1,17,0.007799
657310,1,18,0.006683
657310,1,19,0.006400
657310,1,20,0.004248
657310,1,21,0.002701
657310,1,22,0.001727
657310,1,23,0.001162
657310,2,0,0.000837
657310,2,1,0.000833
657310,2,2,0.001150
657310,2,3,0.002516
657310,2,4,0.004766
657310,2,5,0.008356
657310,2,6,0.011007
657310,2,7,0.012671
657310,2,8,0.013263
657310,2,9,0.013511
657310,2,10,0.013643
657310,2,11,0.012832
657310,2,12,0.012732
657310,2,13,0.012398
657310,2,14,0.011070
657310,2,15,0.010800
657310,2,16,0.010252
657310,2,17,0.009121
657310,2,18,0.008014
657310,2,19,0.005263
657310,2,20,0.003428
657310,2,21,0.002141
657310,2,22,0.001379
657310,2,23,0.000922
657310,3,0,0.000601
657310,3,1,0.000577
657310,3,2,0.000931
657310,3,3,0.001811
657310,3,4,0.003777
657310,3,5,0.006742
657310,3,6,0.009083
657310,3,7,0.010262
657310,3,8,0.010767
657310,3,9,0.010652
657310,3,10,0.010854
657310,3,11,0.010387
657310,3,12,0.009450
657310,3,13,0.009130
657310,3,14,0.009030
657310,3,15,0.008582
657310,3,16,0.007981
657310,3,17,0.007149
657310,3,18,0.006045
657310,3,19,0.004739
657310,3,20,0.003341
657310,3,21,0.002152
657310,3,22,0.001478
657310,3,23,0.000976
657310,4,0,0.000702
657310,4,1,0.000592
657310,4,2,0.000921
657310,4,3,0.001730
657310,4,4,0.003577
657310,4,5,0.006584
657310,4,6,0.008672
657310,4,7,0.010198
657310,4,8,0.010012
657310,4,9,0.010313
657310,4,10,0.010259
657310,4,11,0.009767
657310,4,12,0.009644
657310,4,13,0.009258
657310,4,14,0.008678
657310,4,15,0.008490
657310,4,16,0.007667
657310,4,17,0.007024
657310,4,18,0.006365
657310,4,19,0.004787
657310,4,20,0.003211
657310,4,21,0.001994
657310,4,22,0.001309
657310,4,23,0.000978
657310,5,0,0.000651
657310,5,1,0.000651
657310,5,2,0.000988
657310,5,3,0.001847
657310,5,4,0.003551
657310,5,5,0.006153
657310,5,6,0.008867
657310,5,7,0.009845
657310,5,8,0.010157
657310,5,9,0.009993
657310,5,10,0.009764
657310,5,11,0.009487
657310,5,12,0.009026
657310,5,13,0.008351
657310,5,14,0.007703
657310,5,15,0.007618
657310,5,16,0.007574
657310,5,17,0.006371
657310,5,18,0.005273
657310,5,19,0.004300
657310,5,20,0.003107
657310,5,21,0.001990
657310,5,22,0.001304
657310,5,23,0.000942
